143022_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.830470024,48,1
143023_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.413233644,48,1
143024_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.940174203,48,1
143025_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.149494848,48,1
148776_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.802737389,48,1
148777_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.887611337,48,1
148778_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.785128119,48,1
148779_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.327765158,48,1
149436_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.815072332,48,1
148780_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.546492675,48,1
149437_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.940174203,48,1
148781_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.186736798,48,1
149438_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.961260928,48,1
148782_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.620283649,48,1
149439_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.109569472,48,1
148783_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.578987773,48,1
146096_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.697371833,48,1
149440_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.025978145,48,1
148784_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.937571096,48,1
146097_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.181811547,48,1
149441_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.899378312,48,1
148785_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.824162085,48,1
146098_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.80125196,48,1
149442_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.059218335,48,1
146099_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.877213549,48,1
149443_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.359428242,48,1
146100_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,2.239225777,48,1
149444_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.347233577,48,1
146101_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.065108203,48,1
149445_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.395710764,48,1
146102_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.387992719,48,1
146103_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.777546036,48,1
146104_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.016070143,48,1
146105_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.286097483,48,1
143026_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.17609125,48,1
143027_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.055553718,48,1
143028_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.089752112,48,1
143029_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.943438251,48,1
143030_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.294145654,48,1
143031_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.986184991,48,1
143032_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.604158922,48,1
143033_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.843815796,48,1
143034_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.761738748,48,1
143035_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.350037985,48,1
148786_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.944747041,48,1
148787_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.978063473,48,1
