AFFX-Dm-Q9SZL1_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4598,XX
AFFX-Dm-Q9XFS8_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8234,XX
AFFX-Dm-Q9ZVS6_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8860,XX
1627519_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2785,XX
1626852_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.3767,XX
1640869_x_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0071,XX
1629334_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.6651,XX
1634993_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7479,XX
1623461_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.6034,XX
1629549_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7715,XX
1634469_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.4647,XX
1630610_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.6575,XX
1641383_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8030,XX
1625287_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5576,XX
1625862_x_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5004,XX
1630514_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2731,XX
1638170_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.3789,XX
1623257_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0836,XX
1634484_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.6849,XX
1638685_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9678,XX
1634926_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.5193,XX
